Time Species Cohort MigID DEN RN SN Leave Return CohortMigrating
9.000000e+00 COY 2 5 0.000000e+00 0.000000e+00 0.000000e+00 883 882 0
9.000000e+00 COY 2 6 0.000000e+00 0.000000e+00 0.000000e+00 883 882 0
9.000000e+00 COY 2 7 0.000000e+00 0.000000e+00 0.000000e+00 883 882 0
9.000000e+00 CMS 0 0 0.000000e+00 3.584142e+02 9.497977e+02 -168 274 1
9.000000e+00 CMS 0 1 0.000000e+00 3.584142e+02 9.497977e+02 -168 639 1
9.000000e+00 CMS 0 2 0.000000e+00 3.584142e+02 9.497977e+02 -168 1004 1
9.000000e+00 CMS 0 3 0.000000e+00 3.584142e+02 9.497977e+02 -168 1369 1
9.000000e+00 CMS 0 4 0.000000e+00 0.000000e+00 0.000000e+00 344 345 0
9.000000e+00 CMS 0 5 0.000000e+00 0.000000e+00 0.000000e+00 196 1734 1
9.000000e+00 CMS 0 6 0.000000e+00 0.000000e+00 0.000000e+00 709 710 0
9.000000e+00 CMS 0 7 0.000000e+00 0.000000e+00 0.000000e+00 1736 1735 0
9.000000e+00 CMS 1 0 0.000000e+00 0.000000e+00 0.000000e+00 -168 274 1
9.000000e+00 CMS 1 1 0.000000e+00 0.000000e+00 0.000000e+00 -168 639 1
9.000000e+00 CMS 1 2 0.000000e+00 0.000000e+00 0.000000e+00 -168 1004 1
9.000000e+00 CMS 1 3 0.000000e+00 0.000000e+00 0.000000e+00 -168 1369 1
9.000000e+00 CMS 1 4 0.000000e+00 0.000000e+00 0.000000e+00 344 345 0
9.000000e+00 CMS 1 5 0.000000e+00 0.000000e+00 0.000000e+00 196 1734 1
9.000000e+00 CMS 1 6 0.000000e+00 0.000000e+00 0.000000e+00 709 710 0
9.000000e+00 CMS 1 7 0.000000e+00 0.000000e+00 0.000000e+00 1736 1735 0
9.000000e+00 CMS 2 0 0.000000e+00 0.000000e+00 0.000000e+00 -168 274 0
9.000000e+00 CMS 2 1 0.000000e+00 0.000000e+00 0.000000e+00 -168 639 0
9.000000e+00 CMS 2 2 3.741840e+06 2.025734e+03 5.368194e+03 -168 1004 1
9.000000e+00 CMS 2 3 3.741840e+06 2.025734e+03 5.368194e+03 -168 1369 1
9.000000e+00 CMS 2 4 0.000000e+00 0.000000e+00 0.000000e+00 344 345 1
9.000000e+00 CMS 2 5 0.000000e+00 0.000000e+00 0.000000e+00 196 1734 0
9.000000e+00 CMS 2 6 0.000000e+00 0.000000e+00 0.000000e+00 709 710 1
9.000000e+00 CMS 2 7 0.000000e+00 0.000000e+00 0.000000e+00 1736 1735 0
9.000000e+00 CMS 3 0 0.000000e+00 0.000000e+00 0.000000e+00 -168 274 0
9.000000e+00 CMS 3 1 4.926644e+06 4.541389e+03 1.203468e+04 -168 639 1
9.000000e+00 CMS 3 2 1.184804e+06 4.541389e+03 1.203468e+04 -168 1004 1
9.000000e+00 CMS 3 3 1.184804e+06 4.541389e+03 1.203468e+04 -168 1369 1
9.000000e+00 CMS 3 4 0.000000e+00 0.000000e+00 0.000000e+00 344 345 1
9.000000e+00 CMS 3 5 0.000000e+00 0.000000e+00 0.000000e+00 196 1734 0
9.000000e+00 CMS 3 6 0.000000e+00 0.000000e+00 0.000000e+00 709 710 1
9.000000e+00 CMS 3 7 0.000000e+00 0.000000e+00 0.000000e+00 1736 1735 0
9.000000e+00 CMS 4 0 5.301797e+06 7.242319e+03 1.919215e+04 -168 274 1
9.000000e+00 CMS 4 1 3.751534e+05 7.242319e+03 1.919215e+04 -168 639 1
9.000000e+00 CMS 4 2 3.751534e+05 7.242319e+03 1.919215e+04 -168 1004 1
9.000000e+00 CMS 4 3 3.751534e+05 7.242319e+03 1.919215e+04 -168 1369 1
9.000000e+00 CMS 4 4 0.000000e+00 0.000000e+00 0.000000e+00 344 345 1
9.000000e+00 CMS 4 5 0.000000e+00 0.000000e+00 0.000000e+00 196 1734 0
9.000000e+00 CMS 4 6 0.000000e+00 0.000000e+00 0.000000e+00 709 710 1
9.000000e+00 CMS 4 7 0.000000e+00 0.000000e+00 0.000000e+00 1736 1735 0
9.000000e+00 CMF 0 0 0.000000e+00 3.584142e+02 9.497977e+02 -168 274 1
9.000000e+00 CMF 0 1 0.000000e+00 3.584142e+02 9.497977e+02 -168 639 1
9.000000e+00 CMF 0 2 0.000000e+00 3.584142e+02 9.497977e+02 -168 1004 1
9.000000e+00 CMF 0 3 0.000000e+00 3.584142e+02 9.497977e+02 -168 1369 1
9.000000e+00 CMF 0 4 0.000000e+00 3.584142e+02 9.497977e+02 -20 24 0
9.000000e+00 CMF 0 5 0.000000e+00 0.000000e+00 0.000000e+00 196 1734 1
9.000000e+00 CMF 0 6 0.000000e+00 0.000000e+00 0.000000e+00 344 389 0
9.000000e+00 CMF 0 7 0.000000e+00 0.000000e+00 0.000000e+00 1736 1735 0
9.000000e+00 CMF 1 0 0.000000e+00 0.000000e+00 0.000000e+00 -168 274 1
9.000000e+00 CMF 1 1 0.000000e+00 0.000000e+00 0.000000e+00 -168 639 1
9.000000e+00 CMF 1 2 0.000000e+00 0.000000e+00 0.000000e+00 -168 1004 1
9.000000e+00 CMF 1 3 0.000000e+00 0.000000e+00 0.000000e+00 -168 1369 1
9.000000e+00 CMF 1 4 0.000000e+00 0.000000e+00 0.000000e+00 -20 24 0
9.000000e+00 CMF 1 5 0.000000e+00 0.000000e+00 0.000000e+00 196 1734 1
9.000000e+00 CMF 1 6 0.000000e+00 0.000000e+00 0.000000e+00 344 389 0
9.000000e+00 CMF 1 7 0.000000e+00 0.000000e+00 0.000000e+00 1736 1735 0
9.000000e+00 CMF 2 0 0.000000e+00 0.000000e+00 0.000000e+00 -168 274 0
9.000000e+00 CMF 2 1 0.000000e+00 0.000000e+00 0.000000e+00 -168 639 0
9.000000e+00 CMF 2 2 5.806463e+06 2.025734e+03 5.368194e+03 -168 1004 1
9.000000e+00 CMF 2 3 5.806463e+06 2.025734e+03 5.368194e+03 -168 1369 1
9.000000e+00 CMF 2 4 5.806463e+06 2.025734e+03 5.368194e+03 -20 24 1
9.000000e+00 CMF 2 5 0.000000e+00 0.000000e+00 0.000000e+00 196 1734 0
9.000000e+00 CMF 2 6 0.000000e+00 0.000000e+00 0.000000e+00 344 389 1
9.000000e+00 CMF 2 7 0.000000e+00 0.000000e+00 0.000000e+00 1736 1735 0
9.000000e+00 CMF 3 0 0.000000e+00 0.000000e+00 0.000000e+00 -168 274 0
9.000000e+00 CMF 3 1 7.645004e+06 4.541389e+03 1.203468e+04 -168 639 1
9.000000e+00 CMF 3 2 1.838541e+06 4.541389e+03 1.203468e+04 -168 1004 1
9.000000e+00 CMF 3 3 1.838541e+06 4.541389e+03 1.203468e+04 -168 1369 1
9.000000e+00 CMF 3 4 1.838541e+06 4.541389e+03 1.203468e+04 -20 24 1
9.000000e+00 CMF 3 5 0.000000e+00 0.000000e+00 0.000000e+00 196 1734 0
9.000000e+00 CMF 3 6 0.000000e+00 0.000000e+00 0.000000e+00 344 389 1
9.000000e+00 CMF 3 7 0.000000e+00 0.000000e+00 0.000000e+00 1736 1735 0
9.000000e+00 CMF 4 0 8.227153e+06 7.242319e+03 1.919215e+04 -168 274 1
9.000000e+00 CMF 4 1 5.821494e+05 7.242319e+03 1.919215e+04 -168 639 1
9.000000e+00 CMF 4 2 5.821494e+05 7.242319e+03 1.919215e+04 -168 1004 1
9.000000e+00 CMF 4 3 5.821494e+05 7.242319e+03 1.919215e+04 -168 1369 1
9.000000e+00 CMF 4 4 5.821494e+05 7.242319e+03 1.919215e+04 -20 24 1
9.000000e+00 CMF 4 5 0.000000e+00 0.000000e+00 0.000000e+00 196 1734 0
9.000000e+00 CMF 4 6 0.000000e+00 0.000000e+00 0.000000e+00 344 389 1
9.000000e+00 CMF 4 7 0.000000e+00 0.000000e+00 0.000000e+00 1736 1735 0
9.000000e+00 CMH 0 0 0.000000e+00 3.584142e+02 9.497977e+02 -254 195 1
9.000000e+00 CMH 0 1 0.000000e+00 3.584142e+02 9.497977e+02 -254 560 1
9.000000e+00 CMH 0 2 0.000000e+00 3.584142e+02 9.497977e+02 -254 925 1
9.000000e+00 CMH 0 3 0.000000e+00 3.584142e+02 9.497977e+02 -254 1290 1
9.000000e+00 CMH 0 4 0.000000e+00 0.000000e+00 0.000000e+00 258 303 0
9.000000e+00 CMH 0 5 0.000000e+00 0.000000e+00 0.000000e+00 110 1655 1
9.000000e+00 CMH 0 6 0.000000e+00 0.000000e+00 0.000000e+00 623 668 0
9.000000e+00 CMH 0 7 0.000000e+00 0.000000e+00 0.000000e+00 1657 1656 0
9.000000e+00 CMH 1 0 0.000000e+00 0.000000e+00 0.000000e+00 -254 195 1
9.000000e+00 CMH 1 1 0.000000e+00 0.000000e+00 0.000000e+00 -254 560 1
9.000000e+00 CMH 1 2 0.000000e+00 0.000000e+00 0.000000e+00 -254 925 1
9.000000e+00 CMH 1 3 0.000000e+00 0.000000e+00 0.000000e+00 -254 1290 1
9.000000e+00 CMH 1 4 0.000000e+00 0.000000e+00 0.000000e+00 258 303 0
9.000000e+00 CMH 1 5 0.000000e+00 0.000000e+00 0.000000e+00 110 1655 1
9.000000e+00 CMH 1 6 0.000000e+00 0.000000e+00 0.000000e+00 623 668 0
9.000000e+00 CMH 1 7 0.000000e+00 0.000000e+00 0.000000e+00 1657 1656 0
9.000000e+00 CMH 2 0 0.000000e+00 0.000000e+00 0.000000e+00 -254 195 0
9.000000e+00 CMH 2 1 0.000000e+00 0.000000e+00 0.000000e+00 -254 560 0
9.000000e+00 CMH 2 2 5.008705e+04 2.030702e+03 5.381360e+03 -254 925 1
9.000000e+00 CMH 2 3 5.008705e+04 2.030702e+03 5.381360e+03 -254 1290 1
9.000000e+00 CMH 2 4 0.000000e+00 0.000000e+00 0.000000e+00 258 303 1
9.000000e+00 CMH 2 5 0.000000e+00 0.000000e+00 0.000000e+00 110 1655 0
9.000000e+00 CMH 2 6 0.000000e+00 0.000000e+00 0.000000e+00 623 668 1
9.000000e+00 CMH 2 7 0.000000e+00 0.000000e+00 0.000000e+00 1657 1656 0
9.000000e+00 CMH 3 0 0.000000e+00 0.000000e+00 0.000000e+00 -254 195 0
9.000000e+00 CMH 3 1 6.594644e+04 4.542458e+03 1.203751e+04 -254 560 1
9.000000e+00 CMH 3 2 1.585938e+04 4.542458e+03 1.203751e+04 -254 925 1
9.000000e+00 CMH 3 3 1.585938e+04 4.542458e+03 1.203751e+04 -254 1290 1
9.000000e+00 CMH 3 4 0.000000e+00 0.000000e+00 0.000000e+00 258 303 1
9.000000e+00 CMH 3 5 0.000000e+00 0.000000e+00 0.000000e+00 110 1655 0
9.000000e+00 CMH 3 6 0.000000e+00 0.000000e+00 0.000000e+00 623 668 1
9.000000e+00 CMH 3 7 0.000000e+00 0.000000e+00 0.000000e+00 1657 1656 0
9.000000e+00 CMH 4 0 7.096824e+04 7.240913e+03 1.918842e+04 -254 195 1
9.000000e+00 CMH 4 1 5.021805e+03 7.240913e+03 1.918842e+04 -254 560 1
9.000000e+00 CMH 4 2 5.021805e+03 7.240913e+03 1.918842e+04 -254 925 1
9.000000e+00 CMH 4 3 5.021805e+03 7.240913e+03 1.918842e+04 -254 1290 1
9.000000e+00 CMH 4 4 0.000000e+00 0.000000e+00 0.000000e+00 258 303 1
9.000000e+00 CMH 4 5 0.000000e+00 0.000000e+00 0.000000e+00 110 1655 0
9.000000e+00 CMH 4 6 0.000000e+00 0.000000e+00 0.000000e+00 623 668 1
9.000000e+00 CMH 4 7 0.000000e+00 0.000000e+00 0.000000e+00 1657 1656 0
9.000000e+00 PIS 0 0 0.000000e+00 2.124444e+03 5.629776e+03 -151 215 1
9.000000e+00 PIS 0 1 0.000000e+00 2.124444e+03 5.629776e+03 -151 580 1
9.000000e+00 PIS 0 2 0.000000e+00 0.000000e+00 0.000000e+00 260 305 0
9.000000e+00 PIS 0 3 0.000000e+00 0.000000e+00 0.000000e+00 213 945 1
9.000000e+00 PIS 0 4 0.000000e+00 0.000000e+00 0.000000e+00 625 670 0
9.000000e+00 PIS 0 5 0.000000e+00 0.000000e+00 0.000000e+00 947 946 0
9.000000e+00 PIS 0 6 0.000000e+00 0.000000e+00 0.000000e+00 947 946 0
9.000000e+00 PIS 0 7 0.000000e+00 0.000000e+00 0.000000e+00 947 946 0
9.000000e+00 PIS 1 0 0.000000e+00 0.000000e+00 0.000000e+00 -151 215 0
9.000000e+00 PIS 1 1 0.000000e+00 0.000000e+00 0.000000e+00 -151 580 0
9.000000e+00 PIS 1 2 0.000000e+00 0.000000e+00 0.000000e+00 260 305 1
9.000000e+00 PIS 1 3 0.000000e+00 0.000000e+00 0.000000e+00 213 945 0
9.000000e+00 PIS 1 4 0.000000e+00 0.000000e+00 0.000000e+00 625 670 1
9.000000e+00 PIS 1 5 0.000000e+00 0.000000e+00 0.000000e+00 947 946 0
9.000000e+00 PIS 1 6 0.000000e+00 0.000000e+00 0.000000e+00 947 946 0
9.000000e+00 PIS 1 7 0.000000e+00 0.000000e+00 0.000000e+00 947 946 0
9.000000e+00 PIS 2 0 2.407771e+06 2.890615e+03 7.660130e+03 -151 215 1
9.000000e+00 PIS 2 1 2.407771e+06 2.890615e+03 7.660130e+03 -151 580 1
9.000000e+00 PIS 2 2 0.000000e+00 0.000000e+00 0.000000e+00 260 305 1
9.000000e+00 PIS 2 3 0.000000e+00 0.000000e+00 0.000000e+00 213 945 0
9.000000e+00 PIS 2 4 0.000000e+00 0.000000e+00 0.000000e+00 625 670 1
9.000000e+00 PIS 2 5 0.000000e+00 0.000000e+00 0.000000e+00 947 946 0
9.000000e+00 PIS 2 6 0.000000e+00 0.000000e+00 0.000000e+00 947 946 0
9.000000e+00 PIS 2 7 0.000000e+00 0.000000e+00 0.000000e+00 947 946 0
9.000000e+00 SAL 0 0 0.000000e+00 5.147625e+02 1.364121e+03 -151 127 1
9.000000e+00 SAL 0 1 0.000000e+00 5.147625e+02 1.364121e+03 -151 492 1
9.000000e+00 SAL 0 2 0.000000e+00 5.147625e+02 1.364121e+03 -151 857 1
9.000000e+00 SAL 0 3 0.000000e+00 0.000000e+00 0.000000e+00 263 308 0
9.000000e+00 SAL 0 4 0.000000e+00 0.000000e+00 0.000000e+00 213 1222 1
9.000000e+00 SAL 0 5 0.000000e+00 0.000000e+00 0.000000e+00 628 673 0
9.000000e+00 SAL 0 6 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAL 0 7 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAL 1 0 0.000000e+00 0.000000e+00 0.000000e+00 -151 127 1
9.000000e+00 SAL 1 1 0.000000e+00 0.000000e+00 0.000000e+00 -151 492 1
9.000000e+00 SAL 1 2 0.000000e+00 0.000000e+00 0.000000e+00 -151 857 1
9.000000e+00 SAL 1 3 0.000000e+00 0.000000e+00 0.000000e+00 263 308 0
9.000000e+00 SAL 1 4 0.000000e+00 0.000000e+00 0.000000e+00 213 1222 1
9.000000e+00 SAL 1 5 0.000000e+00 0.000000e+00 0.000000e+00 628 673 0
9.000000e+00 SAL 1 6 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAL 1 7 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAL 2 0 0.000000e+00 0.000000e+00 0.000000e+00 -151 127 0
9.000000e+00 SAL 2 1 0.000000e+00 0.000000e+00 0.000000e+00 -151 492 0
9.000000e+00 SAL 2 2 7.066428e+04 2.537684e+03 6.724863e+03 -151 857 1
9.000000e+00 SAL 2 3 0.000000e+00 0.000000e+00 0.000000e+00 263 308 1
9.000000e+00 SAL 2 4 0.000000e+00 0.000000e+00 0.000000e+00 213 1222 0
9.000000e+00 SAL 2 5 0.000000e+00 0.000000e+00 0.000000e+00 628 673 1
9.000000e+00 SAL 2 6 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAL 2 7 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAL 3 0 0.000000e+00 0.000000e+00 0.000000e+00 -151 127 0
9.000000e+00 SAL 3 1 1.050604e+05 5.265057e+03 1.395240e+04 -151 492 1
9.000000e+00 SAL 3 2 3.439616e+04 5.265057e+03 1.395240e+04 -151 857 1
9.000000e+00 SAL 3 3 0.000000e+00 0.000000e+00 0.000000e+00 263 308 1
9.000000e+00 SAL 3 4 0.000000e+00 0.000000e+00 0.000000e+00 213 1222 0
9.000000e+00 SAL 3 5 0.000000e+00 0.000000e+00 0.000000e+00 628 673 1
9.000000e+00 SAL 3 6 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAL 3 7 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAL 4 0 1.050604e+05 7.979108e+03 2.114464e+04 -151 127 1
9.000000e+00 SAL 4 1 0.000000e+00 0.000000e+00 0.000000e+00 -151 492 0
9.000000e+00 SAL 4 2 0.000000e+00 0.000000e+00 0.000000e+00 -151 857 0
9.000000e+00 SAL 4 3 0.000000e+00 0.000000e+00 0.000000e+00 263 308 1
9.000000e+00 SAL 4 4 0.000000e+00 0.000000e+00 0.000000e+00 213 1222 0
9.000000e+00 SAL 4 5 0.000000e+00 0.000000e+00 0.000000e+00 628 673 1
9.000000e+00 SAL 4 6 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAL 4 7 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAL 5 0 0.000000e+00 0.000000e+00 0.000000e+00 -151 127 0
9.000000e+00 SAL 5 1 0.000000e+00 0.000000e+00 0.000000e+00 -151 492 0
9.000000e+00 SAL 5 2 0.000000e+00 0.000000e+00 0.000000e+00 -151 857 0
9.000000e+00 SAL 5 3 0.000000e+00 0.000000e+00 0.000000e+00 263 308 1
9.000000e+00 SAL 5 4 0.000000e+00 0.000000e+00 0.000000e+00 213 1222 0
9.000000e+00 SAL 5 5 0.000000e+00 0.000000e+00 0.000000e+00 628 673 1
9.000000e+00 SAL 5 6 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAL 5 7 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAL 6 0 0.000000e+00 0.000000e+00 0.000000e+00 -151 127 0
9.000000e+00 SAL 6 1 0.000000e+00 0.000000e+00 0.000000e+00 -151 492 0
9.000000e+00 SAL 6 2 0.000000e+00 0.000000e+00 0.000000e+00 -151 857 0
9.000000e+00 SAL 6 3 0.000000e+00 0.000000e+00 0.000000e+00 263 308 1
9.000000e+00 SAL 6 4 0.000000e+00 0.000000e+00 0.000000e+00 213 1222 0
9.000000e+00 SAL 6 5 0.000000e+00 0.000000e+00 0.000000e+00 628 673 1
9.000000e+00 SAL 6 6 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAL 6 7 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAL 7 0 0.000000e+00 0.000000e+00 0.000000e+00 -151 127 0
9.000000e+00 SAL 7 1 0.000000e+00 0.000000e+00 0.000000e+00 -151 492 0
9.000000e+00 SAL 7 2 0.000000e+00 0.000000e+00 0.000000e+00 -151 857 0
9.000000e+00 SAL 7 3 0.000000e+00 0.000000e+00 0.000000e+00 263 308 1
9.000000e+00 SAL 7 4 0.000000e+00 0.000000e+00 0.000000e+00 213 1222 0
9.000000e+00 SAL 7 5 0.000000e+00 0.000000e+00 0.000000e+00 628 673 1
9.000000e+00 SAL 7 6 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAL 7 7 0.000000e+00 0.000000e+00 0.000000e+00 1224 1223 0
9.000000e+00 SAF 0 0 0.000000e+00 1.521565e+03 4.032146e+03 -137 199 1
9.000000e+00 SAF 0 1 0.000000e+00 1.521565e+03 4.032146e+03 -137 564 1
9.000000e+00 SAF 0 2 0.000000e+00 1.521565e+03 4.032146e+03 -137 929 1
9.000000e+00 SAF 0 3 0.000000e+00 1.521565e+03 4.032146e+03 -137 1294 1
9.000000e+00 SAF 0 4 0.000000e+00 0.000000e+00 0.000000e+00 244 289 0
9.000000e+00 SAF 0 5 0.000000e+00 0.000000e+00 0.000000e+00 227 1659 1
9.000000e+00 SAF 0 6 0.000000e+00 0.000000e+00 0.000000e+00 609 654 0
9.000000e+00 SAF 0 7 0.000000e+00 0.000000e+00 0.000000e+00 1661 1660 0
9.000000e+00 SAF 1 0 0.000000e+00 0.000000e+00 0.000000e+00 -137 199 1
9.000000e+00 SAF 1 1 0.000000e+00 0.000000e+00 0.000000e+00 -137 564 1
9.000000e+00 SAF 1 2 0.000000e+00 0.000000e+00 0.000000e+00 -137 929 1
9.000000e+00 SAF 1 3 0.000000e+00 0.000000e+00 0.000000e+00 -137 1294 1
9.000000e+00 SAF 1 4 0.000000e+00 0.000000e+00 0.000000e+00 244 289 0
9.000000e+00 SAF 1 5 0.000000e+00 0.000000e+00 0.000000e+00 227 1659 1
9.000000e+00 SAF 1 6 0.000000e+00 0.000000e+00 0.000000e+00 609 654 0
9.000000e+00 SAF 1 7 0.000000e+00 0.000000e+00 0.000000e+00 1661 1660 0
9.000000e+00 SAF 2 0 0.000000e+00 0.000000e+00 0.000000e+00 -137 199 0
9.000000e+00 SAF 2 1 0.000000e+00 0.000000e+00 0.000000e+00 -137 564 0
9.000000e+00 SAF 2 2 0.000000e+00 0.000000e+00 0.000000e+00 -137 929 0
9.000000e+00 SAF 2 3 8.660895e+05 6.593873e+03 1.747376e+04 -137 1294 1
9.000000e+00 SAF 2 4 0.000000e+00 0.000000e+00 0.000000e+00 244 289 1
9.000000e+00 SAF 2 5 0.000000e+00 0.000000e+00 0.000000e+00 227 1659 0
9.000000e+00 SAF 2 6 0.000000e+00 0.000000e+00 0.000000e+00 609 654 1
9.000000e+00 SAF 2 7 0.000000e+00 0.000000e+00 0.000000e+00 1661 1660 0
9.000000e+00 SAF 3 0 0.000000e+00 0.000000e+00 0.000000e+00 -137 199 0
9.000000e+00 SAF 3 1 0.000000e+00 0.000000e+00 0.000000e+00 -137 564 0
9.000000e+00 SAF 3 2 9.611235e+05 1.233147e+04 3.267839e+04 -137 929 1
9.000000e+00 SAF 3 3 9.503398e+04 1.233147e+04 3.267839e+04 -137 1294 1
9.000000e+00 SAF 3 4 0.000000e+00 0.000000e+00 0.000000e+00 244 289 1
9.000000e+00 SAF 3 5 0.000000e+00 0.000000e+00 0.000000e+00 227 1659 0
9.000000e+00 SAF 3 6 0.000000e+00 0.000000e+00 0.000000e+00 609 654 1
9.000000e+00 SAF 3 7 0.000000e+00 0.000000e+00 0.000000e+00 1661 1660 0
9.000000e+00 SAF 4 0 9.982473e+05 2.074068e+04 5.496280e+04 -137 199 1
9.000000e+00 SAF 4 1 9.982473e+05 1.716793e+04 4.549501e+04 -137 564 1
9.000000e+00 SAF 4 2 3.712382e+04 1.716793e+04 4.549501e+04 -137 929 1
9.000000e+00 SAF 4 3 3.712382e+04 1.716793e+04 4.549501e+04 -137 1294 1
9.000000e+00 SAF 4 4 0.000000e+00 0.000000e+00 0.000000e+00 244 289 1
9.000000e+00 SAF 4 5 0.000000e+00 0.000000e+00 0.000000e+00 227 1659 0
9.000000e+00 SAF 4 6 0.000000e+00 0.000000e+00 0.000000e+00 609 654 1
9.000000e+00 SAF 4 7 0.000000e+00 0.000000e+00 0.000000e+00 1661 1660 0
9.000000e+00 DOG 0 0 1.673131e+06 4.159089e+02 1.102159e+03 1 121 1
9.000000e+00 DOG 0 1 0.000000e+00 0.000000e+00 0.000000e+00 1 121 0
9.000000e+00 DOG 0 2 0.000000e+00 0.000000e+00 0.000000e+00 366 486 1
9.000000e+00 DOG 0 3 0.000000e+00 0.000000e+00 0.000000e+00 366 486 0
9.000000e+00 DOG 0 4 0.000000e+00 0.000000e+00 0.000000e+00 489 487 0
9.000000e+00 DOG 1 0 8.346018e+05 2.314649e+03 6.133820e+03 1 121 1
9.000000e+00 DOG 1 1 0.000000e+00 0.000000e+00 0.000000e+00 1 121 0
9.000000e+00 DOG 1 2 0.000000e+00 0.000000e+00 0.000000e+00 366 486 1
9.000000e+00 DOG 1 3 0.000000e+00 0.000000e+00 0.000000e+00 366 486 0
9.000000e+00 DOG 1 4 0.000000e+00 0.000000e+00 0.000000e+00 489 487 0
9.000000e+00 DOG 2 0 4.162999e+05 5.288944e+03 1.401570e+04 1 121 1
9.000000e+00 DOG 2 1 0.000000e+00 0.000000e+00 0.000000e+00 1 121 0
9.000000e+00 DOG 2 2 0.000000e+00 0.000000e+00 0.000000e+00 366 486 1
9.000000e+00 DOG 2 3 0.000000e+00 0.000000e+00 0.000000e+00 366 486 0
9.000000e+00 DOG 2 4 0.000000e+00 0.000000e+00 0.000000e+00 489 487 0
9.000000e+00 DOG 3 0 0.000000e+00 0.000000e+00 0.000000e+00 1 121 0
9.000000e+00 DOG 3 1 2.076560e+05 8.529686e+03 2.260367e+04 1 121 1
9.000000e+00 DOG 3 2 0.000000e+00 0.000000e+00 0.000000e+00 366 486 0
9.000000e+00 DOG 3 3 0.000000e+00 0.000000e+00 0.000000e+00 366 486 1
9.000000e+00 DOG 3 4 0.000000e+00 0.000000e+00 0.000000e+00 489 487 0
9.000000e+00 DOG 4 0 0.000000e+00 0.000000e+00 0.000000e+00 1 121 0
9.000000e+00 DOG 4 1 1.035737e+05 1.152953e+04 3.055325e+04 1 121 1
9.000000e+00 DOG 4 2 0.000000e+00 0.000000e+00 0.000000e+00 366 486 0
9.000000e+00 DOG 4 3 0.000000e+00 0.000000e+00 0.000000e+00 366 486 1
9.000000e+00 DOG 4 4 0.000000e+00 0.000000e+00 0.000000e+00 489 487 0
9.000000e+00 DOG 5 0 0.000000e+00 0.000000e+00 0.000000e+00 1 121 0
9.000000e+00 DOG 5 1 5.166018e+04 1.405240e+04 3.723887e+04 1 121 1
9.000000e+00 DOG 5 2 0.000000e+00 0.000000e+00 0.000000e+00 366 486 0
9.000000e+00 DOG 5 3 0.000000e+00 0.000000e+00 0.000000e+00 366 486 1
9.000000e+00 DOG 5 4 0.000000e+00 0.000000e+00 0.000000e+00 489 487 0
9.000000e+00 DOG 6 0 0.000000e+00 0.000000e+00 0.000000e+00 1 121 0
9.000000e+00 DOG 6 1 2.576697e+04 1.605735e+04 4.255197e+04 1 121 1
9.000000e+00 DOG 6 2 0.000000e+00 0.000000e+00 0.000000e+00 366 486 0
9.000000e+00 DOG 6 3 0.000000e+00 0.000000e+00 0.000000e+00 366 486 1
9.000000e+00 DOG 6 4 0.000000e+00 0.000000e+00 0.000000e+00 489 487 0
9.000000e+00 DOG 7 0 0.000000e+00 0.000000e+00 0.000000e+00 1 121 0
9.000000e+00 DOG 7 1 1.285214e+04 1.759409e+04 4.662434e+04 1 121 1
9.000000e+00 DOG 7 2 0.000000e+00 0.000000e+00 0.000000e+00 366 486 0
9.000000e+00 DOG 7 3 0.000000e+00 0.000000e+00 0.000000e+00 366 486 1
9.000000e+00 DOG 7 4 0.000000e+00 0.000000e+00 0.000000e+00 489 487 0
9.000000e+00 DOG 8 0 0.000000e+00 0.000000e+00 0.000000e+00 1 121 0
9.000000e+00 DOG 8 1 6.410181e+03 1.874415e+04 4.967201e+04 1 121 1
9.000000e+00 DOG 8 2 0.000000e+00 0.000000e+00 0.000000e+00 366 486 0
9.000000e+00 DOG 8 3 0.000000e+00 0.000000e+00 0.000000e+00 366 486 1
9.000000e+00 DOG 8 4 0.000000e+00 0.000000e+00 0.000000e+00 489 487 0
9.000000e+00 DOG 9 0 0.000000e+00 0.000000e+00 0.000000e+00 1 121 0
9.000000e+00 DOG 9 1 3.197586e+03 1.959105e+04 5.191628e+04 1 121 1
